diseased, loc_id, longitude, latitude, date, solar_zenith, state_qa, view_zenith, sr_b01, sr_b02, sr_b03, sr_b04, sr_b05, sr_b06, sr_b07
1, 46039, 39.83994, 7.26255, 12/10/08 0:00, 3544, 72, 867, 783, 2641, 362, 697, 2653, 1813
1, 50311, 39.83892, 7.80369, 11/15/13 0:00, 3147, 72, 2212, 830, 3156, 385, 850, 3409, 2221
0, 49095, 39.8387, 7.104057, 1/4/12 0:00, 3668, 72, 920, 1062, 2764, 394, 798, 3864, 2990
1, 47721, 39.83844, 7.334, 12/29/10 0:00, 3808, 72, 2111, 1387, 2712, 558, 1002, 3560, 2868
1, 45499, 39.83769, 7.26367, 12/15/07 0:00, 3701, 72, 642, 942, 2724, 449, 841, 2864, 2138
1, 43486, 39.837481, 7.286445, 11/26/13 0:00, 3056, 8204, 3443, 333, 1604, 181, 375, 1578, 907
0, 46220, 39.83659, 7.26364, 8/13/08 0:00, 2649, 136, 3332, 778, 2419, 380, 767, 3312, 1926
1, 51137, 39.83657, 7.2637, 11/24/13 0:00, 3243, 8204, 830, 600, 2836, 341, 715, 2864, 1756
1, 47714, 39.83617, 7.26384, 12/28/10 0:00, 3803, 72, 2102, 1318, 2697, 549, 1011, 3284, 2445
0, 49096, 39.835854, 7.105026, 1/4/12 0:00, 3668, 72, 920, 819, 2512, 338, 674, 3154, 2513
1, 47715, 39.83514, 7.28531, 12/28/10 0:00, 3388, 8204, 5223, 1416, 2439, 1183, 1208, 2659, 1971
1, 45427, 39.83381, 7.80342, 11/9/07 0:00, 3078, 76, 3426, 991, 3297, 502, 976, 3543, 2580
1, 50329, 39.8333, 7.62718, 11/16/13 0:00, 3428, 1032, 3417, 770, 2657, 607, 966, 2839, 1864
1, 51140, 39.832, 7.284, 11/24/13 0:00, 3056, 1032, 3443, 288, 1443, 141, 326, 1467, 869
1, 45500, 39.83151, 7.28373, 12/15/07 0:00, 3703, 72, 652, 857, 2837, 371, 780, 2734, 1783
1, 51138, 39.83093, 7.2826, 11/24/13 0:00, 3056, 1032, 3443, 212, 1383, 89, 272, 1373, 771
1, 51139, 39.83093, 7.2826, 11/24/13 0:00, 3056, 1032, 3443, 212, 1383, 89, 272, 1373, 771
1, 46040, 39.83001, 7.28203, 12/10/08 0:00, 3546, 72, 857, 829, 2668, 387, 754, 2938, 1933
1, 65272, 39.82732, 7.62325, 8/30/15 0:00, 2455, 136, 3370, 639, 1695, 314, 588, 2278, 1783
0, 57927, 39.82621, 8.28699, 7/17/13 0:00, 3162, 136, 5276, 644, 3880, 329, 824, 3396, 1958
1, 47722, 39.81451, 7.3114, 12/29/10 0:00, 3392, 204, 5202, 1084, 2501, 463, 708, 2901, 2266
1, 65263, 39.81424, 7.80526, 10/29/15 0:00, 2210, 72, 5161, 499, 2452, 243, 517, 2361, 1641
1, 50310, 39.8017, 7.81169, 11/15/13 0:00, 3446, 76, 3473, 1085, 2774, 478, 941, 3570, 2662
1, 47723, 39.79858, 7.32347, 12/29/10 0:00, 3394, 204, 5192, 958, 2355, 375, 625, 2919, 2172
1, 45426, 39.79697, 7.81342, 11/9/07 0:00, 2702, 8204, 3330, 960, 2764, 495, 836, 3167, 2382
1, 48437, 39.79319, 7.01421, 11/15/11 0:00, 3268, 72, 3359, 659, 2202, 342, 658, 2747, 2285
1, 60892, 39.79072, 7.81869, 10/29/14 0:00, 2589, 72, 703, 814, 2464, 435, 795, 2773, 2214
1, 43590, 39.7875, 10.12748, 6/27/14 0:00, 2564, 72, 1257, 863, 2812, 445, 821, 2945, 1925
1, 45432, 39.78668, 7.65015, 11/10/07 0:00, 3201, 72, 822, 595, 2330, 303, 644, 2497, 1784
1, 65271, 39.78633, 7.65028, 8/30/15 0:00, 1595, 76, 4401, 367, 1268, 196, 352, 1641, 1341
0, 50603, 39.7861944, 14.22747, 10/11/13 0:00, 2972, 136, 2113, 1633, 2378, 832, 1460, 2725, 3076
0, 57926, 39.78519, 8.2853, 7/17/13 0:00, 3166, 136, 5297, 570, 4272, 315, 817, 3658, 2042
0, 51051, 39.78205, 10.147, 11/4/13 0:00, 3129, 72, 161, 858, 3005, 403, 817, 3296, 2181
1, 60324, 39.77767, 10.14346, 10/15/14 0:00, 2457, 72, 1681, 680, 2447, 333, 677, 2421, 1670
1, 60624, 39.77701, 7.82539, 10/29/14 0:00, 2591, 72, 685, 662, 2799, 294, 673, 3127, 1890
1, 65262, 39.77564, 7.82571, 10/29/15 0:00, 2215, 72, 5140, 654, 2303, 334, 624, 2332, 1841
0, 51052, 39.77415, 10.15442, 11/4/13 0:00, 3129, 72, 161, 774, 2693, 368, 738, 2842, 1790
0, 51053, 39.77415, 10.15442, 11/4/13 0:00, 3129, 72, 161, 774, 2693, 368, 738, 2842, 1790
0, 45971, 39.77361, 10.15479, 11/29/08 0:00, 3740, 72, 2654, 1005, 2679, 512, 887, 3034, 2188
1, 47609, 39.77317, 7.67462, 11/4/10 0:00, 2953, 72, 2203, 845, 2801, 424, 835, 3168, 2280
1, 65270, 39.77049, 7.6785, 8/29/15 0:00, 1596, 72, 4391, 348, 1453, 186, 368, 1791, 1377
1, 47623, 39.76836, 7.82638, 11/5/10 0:00, 3037, 72, 822, 1360, 2824, 618, 1067, 3481, 2897
1, 60891, 39.76819, 7.8274, 10/29/14 0:00, 2591, 72, 676, 600, 2674, 242, 634, 2976, 1676
1, 60790, 39.76744, 7.82775, 10/29/14 0:00, 2591, 72, 676, 600, 2674, 242, 634, 2976, 1676
1, 43589, 39.76352, 10.05955, 6/27/14 0:00, 2569, 72, 1274, 936, 2773, 489, 870, 2861, 2120
1, 43588, 39.76272, 10.05468, 6/27/14 0:00, 2570, 72, 1274, 972, 2753, 500, 910, 2791, 2037
1, 63228, 39.76268, 7.84467, 8/25/15 0:00, 2377, 136, 2203, 884, 4161, 460, 1019, 4306, 2929
1, 63230, 39.76268, 7.84467, 8/25/15 0:00, 2377, 136, 2203, 884, 4161, 460, 1019, 4306, 2929
1, 63229, 39.76258, 7.84462, 8/25/15 0:00, 2377, 136, 2203, 884, 4161, 460, 1019, 4306, 2929
1, 47899, 39.76226, 10.1975, 10/1/10 0:00, 1940, 1032, 2938, 1777, 3148, 1501, 1728, 3263, 2607
1, 63231, 39.76171, 7.84247, 8/25/15 0:00, 2377, 136, 2203, 884, 4161, 460, 1019, 4306, 2929
1, 63232, 39.7613, 7.84239, 8/25/15 0:00, 2377, 136, 2203, 884, 4161, 460, 1019, 4306, 2929
1, 60623, 39.75574, 7.8303, 10/29/14 0:00, 2592, 72, 667, 652, 2654, 278, 674, 2818, 1845
0, 48201, 39.74954, 13.91573, 9/29/10 0:00, 2460, 72, 625, 1089, 3699, 573, 1087, 3888, 2765
0, 45978, 39.74685, 10.32651, 11/29/08 0:00, 3757, 72, 2709, 1130, 2422, 543, 891, 2741, 2118
0, 51050, 39.74571, 10.02569, 11/4/13 0:00, 3120, 72, 144, 744, 2764, 344, 709, 2964, 1924
0, 51049, 39.74553, 10.02567, 11/4/13 0:00, 3120, 72, 144, 744, 2764, 344, 709, 2964, 1924
1, 50328, 39.74496, 7.70187, 11/16/13 0:00, 3385, 72, 4462, 709, 3488, 343, 842, 3716, 2229
1, 45968, 39.74457, 9.87012, 11/29/08 0:00, 3717, 72, 2635, 1013, 2760, 502, 866, 3022, 2309
1, 50594, 39.7431111, 13.88478, 10/15/13 0:00, 2948, 72, 2094, 1558, 3066, 677, 1290, 3606, 3454
1, 49940, 39.7431, 13.88521, 10/10/12 0:00, 2640, 72, 793, 1548, 3293, 633, 1229, 3816, 3457
0, 50592, 39.7421667, 13.95086, 10/15/13 0:00, 2953, 72, 2103, 1529, 3205, 608, 1193, 3686, 3455
1, 49903, 39.74185, 13.95232, 11/10/12 0:00, 3514, 72, 757, 1733, 2838, 595, 1206, 3785, 3951
1, 49941, 39.74152, 13.90652, 10/10/12 0:00, 2642, 72, 793, 1572, 3109, 655, 1225, 4037, 3360
0, 43587, 39.74023, 9.98009, 6/27/14 0:00, 2575, 72, 1283, 1028, 3385, 532, 1002, 3673, 2451
0, 45979, 39.74017, 10.32637, 11/29/08 0:00, 3758, 72, 2718, 1200, 2179, 578, 932, 2466, 2099
1, 50309, 39.73978, 7.83656, 11/15/13 0:00, 3156, 72, 2304, 902, 2688, 399, 874, 3254, 2209
0, 65269, 39.73949, 7.70709, 8/29/15 0:00, 1599, 72, 4371, 341, 2222, 181, 447, 2221, 1566
1, 60621, 39.73907, 7.83623, 10/29/14 0:00, 2594, 72, 649, 753, 3042, 392, 822, 3317, 1992
1, 60622, 39.73907, 7.83623, 10/29/14 0:00, 2594, 72, 649, 753, 3042, 392, 822, 3317, 1992
1, 65268, 39.73898, 7.70727, 8/29/15 0:00, 1599, 72, 4371, 341, 2222, 181, 447, 2221, 1566
1, 43622, 39.73872, 7.92828, 11/5/14 0:00, 2917, 8204, 912, 581, 2320, 301, 633, 2730, 1774
1, 49944, 39.73805, 13.94627, 10/10/12 0:00, 2647, 72, 767, 1564, 3099, 675, 1240, 3673, 3494
1, 47610, 39.73663, 7.71064, 11/4/10 0:00, 3029, 72, 831, 946, 2747, 502, 903, 3130, 2382
1, 50295, 39.73626, 8.26646, 11/13/13 0:00, 3193, 72, 2395, 854, 3370, 445, 904, 3634, 2735
0, 60431, 39.73611, 8.34636, 10/31/14 0:00, 2954, 72, 1012, 398, 3054, 226, 560, 2862, 1628
1, 49942, 39.73589, 13.91968, 10/10/12 0:00, 2643, 72, 784, 1570, 3058, 655, 1214, 4033, 3465
1, 60620, 39.73302, 7.84025, 10/29/14 0:00, 2593, 72, 649, 553, 2314, 256, 599, 2426, 1385
0, 47889, 39.73301, 9.97412, 10/1/10 0:00, 2211, 1033, 191, 4739, 5597, 4332, 4782, 5283, 4419
1, 49943, 39.73233, 13.9329, 10/10/12 0:00, 2645, 72, 775, 1640, 3170, 679, 1252, 3853, 3626
1, 65261, 39.73219, 7.85065, 10/29/15 0:00, 2660, 1033, 631, 1200, 3097, 921, 1215, 3298, 2538
1, 63168, 39.730239, 9.818919, 8/15/15 0:00, 2290, 8204, 1184, 819, 3698, 547, 1016, 3823, 2281
0, 45970, 39.72968, 9.94875, 11/29/08 0:00, 3725, 72, 2663, 889, 2637, 450, 796, 3027, 2335
1, 43585, 39.72905, 9.94037, 6/27/14 0:00, 2578, 72, 1284, 885, 2826, 465, 832, 3272, 2074
0, 51048, 39.72847, 9.94731, 11/4/13 0:00, 3114, 72, 145, 725, 2658, 338, 693, 2896, 1901
0, 45969, 39.72846, 9.91938, 11/29/08 0:00, 3723, 72, 2653, 735, 2752, 398, 705, 3117, 2098
0, 47888, 39.72829, 9.92123, 10/1/10 0:00, 2495, 1033, 2644, 2147, 4143, 1858, 2197, 4336, 3204
1, 45431, 39.72793, 7.71953, 11/10/07 0:00, 3210, 72, 887, 663, 2681, 337, 701, 2949, 2110
0, 45972, 39.72449, 10.16507, 11/29/08 0:00, 3744, 72, 2700, 1101, 2769, 485, 910, 4827, 2711
1, 47890, 39.72376, 10.16411, 10/1/10 0:00, 2508, 8204, 2681, 1149, 3711, 698, 1155, 3814, 2821
1, 43586, 39.72297, 9.9629, 6/27/14 0:00, 2578, 72, 1293, 1062, 3201, 540, 1018, 3414, 2425
1, 50597, 39.7228333, 13.82597, 10/16/13 0:00, 2944, 72, 2093, 1249, 3213, 618, 1135, 3548, 3125
1, 43584, 39.721, 9.896525, 6/27/14 0:00, 2581, 72, 1283, 1112, 3046, 580, 1039, 3158, 2152
0, 48159, 39.71996, 13.80185, 9/17/10 0:00, 2180, 72, 838, 825, 3130, 420, 865, 3361, 2392
0, 57924, 39.71928, 8.28143, 7/17/13 0:00, 3172, 136, 5328, 698, 3795, 354, 851, 3739, 2057
0, 57925, 39.71928, 8.28143, 7/17/13 0:00, 3172, 136, 5328, 698, 3795, 354, 851, 3739, 2057
1, 50596, 39.7188056, 13.86022, 10/16/13 0:00, 2947, 72, 2103, 1266, 3483, 630, 1123, 4278, 3176
1, 49939, 39.71878, 13.86066, 10/10/12 0:00, 2640, 72, 776, 1143, 3400, 535, 1009, 3891, 2943
1, 48202, 39.71877, 13.81078, 9/29/10 0:00, 2455, 72, 634, 1307, 3313, 644, 1219, 3749, 3067
0, 50593, 39.7146111, 14.01181, 10/15/13 0:00, 2959, 72, 2139, 1770, 3215, 904, 1506, 3849, 3649
1, 47624, 39.71161, 7.85034, 11/5/10 0:00, 3043, 72, 886, 1137, 2906, 587, 988, 3642, 2761
1, 50327, 39.71006, 7.73231, 11/16/13 0:00, 3390, 72, 4491, 779, 3532, 415, 890, 3662, 2590
1, 65267, 39.70827, 7.73235, 8/29/15 0:00, 2383, 136, 2230, 1046, 3407, 514, 1083, 4072, 3030
1, 48203, 39.70806, 13.75907, 9/29/10 0:00, 2452, 72, 624, 1288, 3278, 643, 1231, 3693, 2941
1, 60899, 39.706786, 7.80893, 11/1/14 0:00, 3153, 8204, 3539, 3109, 4224, 2910, 3238, 4277, 3148
1, 60412, 39.70658, 7.85217, 10/29/14 0:00, 2597, 76, 623, 576, 3318, 291, 692, 3311, 1837
1, 60780, 39.70658, 7.85217, 10/29/14 0:00, 2597, 76, 623, 576, 3318, 291, 692, 3311, 1837
1, 50294, 39.70655, 8.2766, 11/13/13 0:00, 3195, 72, 2414, 853, 3090, 416, 883, 3528, 2759
0, 50598, 39.7065278, 13.76075, 10/16/13 0:00, 2940, 72, 2094, 1499, 3098, 743, 1322, 3416, 3211
0, 51035, 39.70649, 9.87275, 11/4/13 0:00, 3109, 72, 149, 723, 2681, 329, 693, 2560, 1855
0, 51036, 39.70649, 9.87275, 11/4/13 0:00, 3109, 72, 149, 723, 2681, 329, 693, 2560, 1855
0, 51069, 39.70603, 10.31345, 11/4/13 0:00, 3147, 72, 46, 826, 1991, 376, 682, 2206, 1636
0, 51070, 39.70603, 10.31345, 11/4/13 0:00, 3147, 72, 46, 826, 1991, 376, 682, 2206, 1636
0, 47891, 39.70546, 10.15665, 10/1/10 0:00, 2224, 76, 135, 594, 2602, 314, 621, 2699, 1695
0, 51054, 39.70416, 10.15652, 11/4/13 0:00, 3133, 72, 90, 740, 2236, 358, 672, 2491, 1870
0, 51055, 39.70416, 10.15652, 11/4/13 0:00, 3133, 72, 90, 740, 2236, 358, 672, 2491, 1870
1, 47877, 39.7028, 9.87948, 10/1/10 0:00, 2494, 72, 2654, 878, 3647, 450, 990, 3463, 2313
0, 47878, 39.7028, 9.87948, 10/1/10 0:00, 2494, 72, 2654, 878, 3647, 450, 990, 3463, 2313
1, 65274, 39.70266, 7.74189, 8/30/15 0:00, 2383, 136, 2231, 810, 3049, 404, 865, 3516, 2985
1, 45963, 39.70192, 9.88047, 11/29/08 0:00, 3720, 72, 2672, 1154, 2744, 539, 932, 3132, 2530
0, 64863, 39.70028, 12.73194, 11/2/15 0:00, 3188, 72, 1046, 1064, 1971, 546, 881, 2133, 1963
1, 47900, 39.6994, 10.3162, 10/1/10 0:00, 2233, 76, 92, 765, 2627, 399, 747, 2519, 1810
0, 57923, 39.69862, 8.27152, 7/17/13 0:00, 3173, 136, 5328, 639, 4156, 322, 850, 3981, 2097
0, 63877, 39.697836, 12.739012, 10/8/15 0:00, 2619, 72, 1948, 1069, 2287, 552, 943, 2583, 2180
1, 47915, 39.69302, 10.38062, 10/1/10 0:00, 2239, 8204, 63, 877, 2214, 504, 809, 2544, 1916
1, 47916, 39.69302, 10.38062, 10/1/10 0:00, 2239, 8204, 63, 877, 2214, 504, 809, 2544, 1916
1, 45414, 39.69219, 7.33882, 2/7/07 0:00, 3286, 76, 757, 871, 2113, 426, 716, 2758, 2281
1, 51037, 39.69186, 9.89468, 11/4/13 0:00, 3111, 72, 135, 817, 2690, 378, 750, 2671, 1878
1, 60346, 39.69073, 9.89575, 10/15/14 0:00, 2443, 72, 1654, 642, 2624, 293, 641, 2567, 1688
1, 47892, 39.69038, 10.15373, 10/1/10 0:00, 2224, 76, 127, 589, 2692, 316, 653, 2479, 1696
0, 47893, 39.69038, 10.15373, 10/1/10 0:00, 2224, 76, 127, 589, 2692, 316, 653, 2479, 1696
0, 61217, 39.69021, 9.65192, 10/14/14 0:00, 2424, 72, 1699, 688, 2482, 285, 659, 2544, 1576
1, 48200, 39.6897, 13.81478, 9/29/10 0:00, 2457, 72, 661, 1081, 3607, 563, 1087, 3821, 2616
0, 45973, 39.68905, 10.15049, 11/29/08 0:00, 3745, 72, 2727, 1089, 2524, 539, 905, 2952, 2475
0, 64864, 39.68889, 12.74944, 11/2/15 0:00, 3395, 140, 1866, 2903, 3509, 2229, 2684, 3383, 3428
1, 48199, 39.68834, 13.91074, 9/28/10 0:00, 2464, 72, 679, 1308, 3320, 702, 1204, 3711, 3086
1, 49902, 39.68813, 13.8137, 11/10/12 0:00, 3503, 72, 738, 1426, 2718, 565, 1101, 3326, 3022
0, 51056, 39.68763, 10.14317, 11/4/13 0:00, 3133, 72, 78, 767, 2708, 378, 742, 2929, 1938
0, 51057, 39.68763, 10.14317, 11/4/13 0:00, 3133, 72, 78, 767, 2708, 378, 742, 2929, 1938
0, 45962, 39.68723, 9.80981, 11/29/08 0:00, 3716, 72, 2682, 1202, 2451, 599, 964, 2812, 2385
1, 45964, 39.68648, 9.89947, 11/29/08 0:00, 3723, 72, 2690, 1118, 2721, 530, 929, 4518, 2450
0, 47894, 39.68637, 10.14822, 10/1/10 0:00, 1965, 76, 3974, 427, 2026, 228, 448, 1997, 1343
1, 65275, 39.68616, 7.77733, 8/30/15 0:00, 2385, 72, 2258, 603, 3453, 220, 796, 3584, 2383
1, 47879, 39.68376, 9.9036, 10/1/10 0:00, 2497, 72, 2672, 830, 3553, 428, 921, 3644, 2274
0, 45980, 39.68294, 10.31407, 11/29/08 0:00, 3760, 72, 2764, 1111, 2424, 548, 936, 2786, 2165
0, 45974, 39.68284, 10.14295, 11/29/08 0:00, 3745, 72, 2736, 1090, 2530, 563, 938, 2970, 2380
1, 60411, 39.68165, 7.85635, 10/29/14 0:00, 2598, 8204, 595, 530, 3155, 259, 667, 3025, 1823
1, 43580, 39.67998, 7.98173, 1/21/14 0:00, 3749, 72, 949, 1499, 2892, 687, 1179, 3534, 3460
1, 45975, 39.67858, 10.13816, 11/29/08 0:00, 3744, 72, 2736, 1163, 2690, 597, 1000, 3086, 2646
0, 60336, 39.67705, 10.31486, 10/14/14 0:00, 2687, 72, 2736, 769, 3236, 379, 869, 2984, 2021
1, 65189, 39.67589, 7.43851, 10/6/15 0:00, 1752, 140, 5100, 341, 988, 204, 329, 1048, 834
1, 47901, 39.67587, 10.31522, 10/1/10 0:00, 2520, 136, 2745, 885, 2831, 424, 878, 2949, 2017
1, 45976, 39.67561, 10.13437, 11/29/08 0:00, 3744, 72, 2736, 1168, 2446, 572, 957, 2955, 2554
1, 60380, 39.67302, 7.85757, 10/29/14 0:00, 2599, 8204, 586, 553, 3180, 291, 689, 2978, 1883
1, 51031, 39.67261, 9.77418, 11/4/13 0:00, 3102, 72, 127, 804, 2577, 337, 720, 2507, 1656
0, 51032, 39.67261, 9.77418, 11/4/13 0:00, 3102, 72, 127, 804, 2577, 337, 720, 2507, 1656
1, 48470, 39.67224, 7.30134, 11/15/11 0:00, 3298, 72, 3482, 809, 2841, 410, 828, 3086, 2218
1, 47876, 39.67107, 9.77561, 10/1/10 0:00, 1939, 76, 4013, 419, 2727, 213, 496, 2351, 1288
1, 45961, 39.67105, 9.77558, 11/29/08 0:00, 3713, 72, 2681, 1160, 2463, 560, 914, 2614, 2080
0, 48160, 39.67078, 13.80529, 9/17/10 0:00, 2183, 136, 793, 1095, 3445, 570, 1063, 3477, 2715
1, 48204, 39.67056, 13.72842, 9/29/10 0:00, 2452, 72, 652, 1405, 3311, 704, 1292, 3948, 3203
1, 60806, 39.66943, 9.92049, 10/15/14 0:00, 2446, 72, 1636, 654, 2488, 317, 647, 2572, 1609
0, 51038, 39.66937, 9.91998, 11/4/13 0:00, 3115, 72, 99, 813, 2405, 370, 728, 2675, 1812
0, 51039, 39.66937, 9.91998, 11/4/13 0:00, 3115, 72, 99, 813, 2405, 370, 728, 2675, 1812
0, 51040, 39.66937, 9.91998, 11/4/13 0:00, 3115, 72, 99, 813, 2405, 370, 728, 2675, 1812
1, 61213, 39.66628, 9.77789, 10/14/14 0:00, 2436, 72, 1645, 557, 2737, 292, 627, 2569, 1415
0, 51033, 39.66588, 9.77812, 11/4/13 0:00, 3103, 72, 121, 874, 2448, 402, 789, 2516, 1729
1, 51034, 39.66588, 9.77812, 11/4/13 0:00, 3103, 72, 121, 874, 2448, 402, 789, 2516, 1729
1, 45425, 39.66513, 7.85838, 11/9/07 0:00, 3093, 72, 3549, 851, 3178, 437, 897, 3545, 2441
1, 47914, 39.66493, 10.33061, 10/1/10 0:00, 2523, 72, 2764, 1049, 2856, 533, 964, 3204, 2336
0, 45965, 39.66322, 9.91942, 11/29/08 0:00, 3726, 72, 2709, 1287, 2663, 629, 1051, 3189, 2746
1, 47896, 39.6625, 10.13775, 10/1/10 0:00, 1965, 76, 3965, 514, 2271, 188, 491, 2377, 1523
0, 60341, 39.66198, 10.13223, 10/15/14 0:00, 2463, 72, 1581, 572, 2522, 293, 602, 2615, 1541
1, 45960, 39.6614, 9.75523, 11/29/08 0:00, 3713, 72, 2690, 1278, 2430, 562, 968, 2917, 2439
0, 47895, 39.6609, 10.13072, 10/1/10 0:00, 1965, 76, 3965, 486, 2245, 247, 495, 2308, 1442
1, 61212, 39.66066, 9.74766, 10/14/14 0:00, 2433, 72, 1654, 537, 2586, 267, 586, 2342, 1405
0, 57916, 39.66048, 7.80332, 7/14/13 0:00, 3196, 1032, 5308, 814, 2177, 736, 917, 2141, 1573
1, 50307, 39.66008, 7.85899, 11/15/13 0:00, 3164, 72, 2378, 745, 2925, 352, 827, 3051, 2081
0, 51058, 39.65862, 10.14372, 11/4/13 0:00, 3136, 72, 48, 703, 2405, 348, 681, 2684, 1775
1, 45430, 39.65742, 7.80505, 11/9/07 0:00, 3091, 72, 3558, 782, 3423, 396, 856, 5600, 2520
1, 50599, 39.6568333, 13.71642, 10/16/13 0:00, 2939, 72, 2130, 1414, 3006, 657, 1202, 3468, 3123
0, 47880, 39.65645, 9.92542, 10/1/10 0:00, 2501, 136, 2699, 1000, 2996, 469, 952, 3023, 2387
1, 65276, 39.65643, 7.80646, 8/30/15 0:00, 1606, 72, 4313, 326, 3104, 171, 515, 2661, 1572
0, 65277, 39.65643, 7.80646, 8/30/15 0:00, 1606, 72, 4313, 326, 3104, 171, 515, 2661, 1572
1, 45959, 39.65482, 9.73596, 11/29/08 0:00, 3711, 72, 2690, 1276, 2376, 600, 985, 2738, 2426
1, 60619, 39.65477, 7.8601, 10/29/14 0:00, 2601, 76, 560, 470, 2963, 153, 605, 3023, 1708
0, 45977, 39.65443, 10.11513, 11/29/08 0:00, 3744, 72, 2755, 1400, 2621, 851, 1235, 3107, 2535
1, 50595, 39.6543056, 13.795, 10/16/13 0:00, 2946, 72, 2148, 1477, 3293, 698, 1259, 3880, 3104
1, 49901, 39.65346, 13.79286, 11/10/12 0:00, 3502, 72, 711, 1657, 3020, 649, 1249, 3981, 3340
0, 60320, 39.65308, 8.00505, 10/30/14 0:00, 2612, 72, 531, 554, 2397, 284, 622, 2550, 1870
1, 48205, 39.65234, 13.7176, 9/29/10 0:00, 2454, 72, 678, 1261, 3339, 644, 1212, 3599, 2996
1, 60340, 39.65184, 10.16848, 10/15/14 0:00, 2717, 72, 1393, 776, 2871, 398, 819, 2766, 1896
0, 50293, 39.65172, 8.29647, 11/13/13 0:00, 3200, 72, 2460, 1131, 2537, 596, 966, 3460, 3100
1, 47912, 39.65167, 10.3416, 10/1/10 0:00, 2524, 72, 2773, 966, 2899, 495, 915, 3001, 2329
1, 47913, 39.65167, 10.3416, 10/1/10 0:00, 2524, 72, 2773, 966, 2899, 495, 915, 3001, 2329
0, 51059, 39.65163, 10.16828, 11/4/13 0:00, 3138, 72, 58, 802, 2254, 385, 738, 2313, 1771
0, 51060, 39.65163, 10.16828, 11/4/13 0:00, 3138, 72, 58, 802, 2254, 385, 738, 2313, 1771
1, 47897, 39.65131, 10.16858, 10/1/10 0:00, 2229, 72, 77, 652, 2638, 256, 672, 2727, 1788
1, 47898, 39.6513, 10.16858, 10/1/10 0:00, 2229, 72, 77, 652, 2638, 256, 672, 2727, 1788
0, 48148, 39.6495, 13.07906, 9/15/10 0:00, 2142, 72, 928, 691, 2615, 364, 745, 2595, 1687
1, 50465, 39.64933, 10.93485, 11/12/13 0:00, 3423, 72, 2913, 955, 3173, 456, 889, 3457, 2180
1, 57922, 39.64912, 8.28587, 7/17/13 0:00, 3176, 136, 5349, 724, 3715, 362, 875, 3610, 1969
1, 51027, 39.64894, 9.72169, 11/4/13 0:00, 3098, 72, 120, 804, 2401, 341, 715, 2425, 1742
0, 51028, 39.64894, 9.72169, 11/4/13 0:00, 3098, 72, 120, 804, 2401, 341, 715, 2425, 1742
1, 51029, 39.64894, 9.72169, 11/4/13 0:00, 3098, 72, 120, 804, 2401, 341, 715, 2425, 1742
0, 51030, 39.64894, 9.72169, 11/4/13 0:00, 3098, 72, 120, 804, 2401, 341, 715, 2425, 1742
1, 49937, 39.6487, 13.78726, 10/9/12 0:00, 2639, 72, 721, 1220, 3197, 511, 1030, 3451, 2620
0, 50466, 39.64782, 10.98738, 11/12/13 0:00, 3426, 72, 2913, 718, 2454, 357, 715, 2435, 1621
0, 63862, 39.647263, 11.056808, 10/5/15 0:00, 2509, 72, 1683, 664, 3258, 340, 795, 2930, 1934
1, 50468, 39.64724, 11.05795, 11/12/13 0:00, 3432, 72, 2922, 850, 2716, 431, 798, 2994, 2014
0, 45981, 39.64713, 10.32353, 11/29/08 0:00, 3762, 72, 2792, 1382, 2647, 667, 1093, 3199, 2873
1, 63876, 39.646941, 11.069828, 10/5/15 0:00, 2510, 72, 1683, 671, 3210, 348, 788, 2917, 1934
0, 50462, 39.6468, 10.88325, 11/12/13 0:00, 3417, 72, 2894, 1078, 2987, 536, 1005, 3449, 2432
1, 50463, 39.64649, 10.91508, 11/12/13 0:00, 3421, 72, 2913, 1048, 3088, 494, 993, 3569, 2465
0, 50464, 39.64649, 10.91508, 11/12/13 0:00, 3421, 72, 2913, 1048, 3088, 494, 993, 3569, 2465
0, 45986, 39.64628, 10.30506, 11/29/08 0:00, 3761, 72, 2792, 1285, 2569, 630, 1041, 3082, 2750
0, 45996, 39.64628, 10.30506, 11/29/08 0:00, 3761, 72, 2792, 1285, 2569, 630, 1041, 3082, 2750
0, 63861, 39.645979, 11.036381, 10/5/15 0:00, 2507, 72, 1675, 576, 3377, 307, 741, 3051, 1854
1, 47625, 39.64587, 7.81256, 11/6/10 0:00, 2974, 72, 2350, 977, 3307, 481, 946, 4078, 2938
1, 50325, 39.645828, 7.809984, 11/16/13 0:00, 3113, 8204, 3227, 629, 2755, 305, 655, 3273, 1993
1, 48198, 39.64552, 13.71356, 9/28/10 0:00, 2455, 72, 687, 984, 3059, 511, 985, 3288, 2558
1, 60330, 39.64535, 9.7141, 10/14/14 0:00, 2431, 72, 1644, 502, 2809, 264, 589, 2476, 1461
1, 60410, 39.64461, 7.86003, 10/29/14 0:00, 2602, 76, 551, 402, 2695, 162, 533, 2752, 1538
0, 45966, 39.64304, 9.92876, 11/29/08 0:00, 3728, 72, 2737, 1269, 2643, 606, 1026, 3310, 2731
1, 49242, 39.64288, 11.09119, 10/20/12 0:00, 2740, 72, 186, 839, 2291, 432, 759, 2589, 1773
1, 49243, 39.64288, 11.09119, 10/20/12 0:00, 2740, 72, 186, 839, 2291, 432, 759, 2589, 1773
0, 50467, 39.64186, 11.01439, 11/12/13 0:00, 3429, 72, 2931, 633, 2531, 322, 617, 2446, 1588
