diseased,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07
1,354,878,347,437,779,515,299
1,561,-94,283,358,297,441,435
1,324,-730,117,69,240,298,463
1,357,24,124,224,329,756,537
1,486,-314,630,532,-399,-362,-299
1,809,361,635,701,775,851,533
0,-86,-523,-142,-233,-240,-470,-203
0,312,558,153,309,778,434,282
0,5620,2681,5603,5434,2814,2588,2270
1,600,345,326,459,780,1163,843
1,280,279,165,231,444,302,169
1,388,654,591,500,751,206,81
1,811,1245,749,856,1540,1091,880
1,716,227,932,792,54,284,121
0,39,142,55,38,307,55,-5
1,61,-1124,-23,-169,-885,-222,0
1,556,692,286,488,893,1059,768
0,703,1113,601,735,1278,1077,902
1,61,-1124,-23,-169,-885,-222,0
1,113,44,188,112,-19,12,89
1,2696,1223,2782,2604,1195,2145,2193
1,284,-466,90,67,220,149,265
1,253,-373,218,156,425,296,360
1,699,507,445,672,700,822,776
0,90,-107,22,38,-75,108,133
1,373,175,484,355,145,188,343
1,86,-1494,161,-163,-1161,-421,-204
1,252,395,95,149,764,447,315
1,482,1356,300,453,1589,1166,707
0,482,1356,300,453,1589,1166,707
1,253,-373,218,156,425,296,360
1,854,794,888,918,651,600,399
1,284,-466,90,67,220,149,265
1,77,450,118,139,414,112,104
1,415,265,213,295,820,854,563
1,840,197,937,860,346,461,515
0,107,345,76,113,434,223,26
1,321,150,17,123,373,539,443
1,403,246,230,269,350,635,459
1,687,157,350,525,642,631,521
1,247,46,138,164,397,282,266
1,79,-1504,-24,-136,-928,-475,-75
1,321,150,17,123,373,539,443
1,660,902,342,590,1698,1245,907
0,1038,596,1133,1016,103,739,760
1,256,-196,129,171,71,325,400
1,256,-196,129,171,71,325,400
1,-118,-953,-162,-243,-854,-464,-224
1,542,1826,246,544,1756,1406,805
1,182,639,102,207,343,418,208
1,182,639,102,207,343,418,208
1,182,639,102,207,343,418,208
0,182,639,102,207,343,418,208
1,182,639,102,207,343,418,208
1,182,639,102,207,343,418,208
1,1085,1081,1317,1244,1357,1153,871
1,590,454,307,475,702,1218,965
0,202,873,116,264,652,385,186
0,302,-271,125,65,197,236,398
1,555,-150,185,310,504,796,614
1,555,-150,185,310,504,796,614
0,620,299,831,708,2452,113,75
1,750,725,330,524,852,1014,733
1,508,601,234,500,1252,758,542
1,254,-858,15,33,-664,207,396
1,263,-97,305,213,77,115,213
1,72,605,98,124,135,109,52
1,81,177,82,65,444,165,110
0,315,-482,167,147,-85,244,191
1,297,1129,101,363,956,790,412
1,836,-250,929,844,-375,-124,-124
1,228,116,198,219,456,102,166
1,500,36,257,362,606,1149,893
1,429,954,225,455,1100,764,487
0,340,-805,332,264,-267,-182,140
1,426,-238,165,249,435,621,541
1,1233,-188,1214,1106,401,538,640
1,181,-201,186,162,58,-17,76
1,883,1838,394,656,1995,1661,950
1,516,143,230,357,741,573,530
1,516,143,230,357,741,573,530
1,515,56,235,368,702,572,539
1,515,56,235,368,702,572,539
1,207,-134,127,94,508,330,269
1,359,463,150,308,679,503,278
0,361,-253,178,233,457,344,265
1,142,-458,94,68,-102,151,193
0,330,194,82,231,591,336,411
1,410,-102,140,240,312,549,459
0,249,-137,146,128,-20,145,204
1,-25,-1035,-97,-173,-1149,-420,-41
1,1240,1054,1421,1441,932,407,205
1,1240,1054,1421,1441,932,407,205
0,231,-571,110,106,-261,212,326
1,330,-1271,694,292,-981,-646,-111
1,1836,-71,2239,1731,236,909,1163
1,155,-803,87,34,-476,92,197
0,369,479,192,299,833,731,575
0,1675,1363,1707,1741,1737,1676,1679
1,2589,1447,2553,2577,404,1465,1342
0,525,871,140,407,863,975,672
0,207,113,146,156,293,216,267
1,65,-1204,28,-180,-901,-252,-9
0,283,-459,53,30,59,261,289
1,168,-352,89,84,-3,167,250
1,168,-352,89,84,-3,167,250
1,182,-22,76,117,175,138,173
1,339,-285,116,145,468,444,490
1,489,643,172,355,1062,907,698
1,176,-1391,86,-117,-682,-390,-11
1,176,-1391,86,-117,-682,-390,-11
1,762,1112,891,890,1187,732,505
1,363,219,143,238,554,794,589
0,1683,1445,1591,1733,1474,1384,1052
1,500,-614,1003,548,-506,-161,209
1,68,-960,7,-37,-606,-238,13
1,306,-812,649,403,-880,-852,-637
1,306,-812,649,403,-880,-852,-637
1,237,-232,127,73,-137,145,225
1,169,220,159,159,46,141,61
1,907,673,298,551,1197,980,709
1,108,-36,160,102,-57,141,148
0,254,195,98,147,390,413,412
1,554,-63,239,366,557,743,681
0,4284,2741,4231,4175,3234,2562,2177
1,229,-891,125,-59,-378,-69,149
0,349,-736,121,68,-451,163,310
1,80,619,43,120,565,118,7
1,285,454,110,242,767,575,397
1,186,-295,86,155,294,33,50
0,528,84,507,394,387,258,675
0,170,-237,105,66,-25,18,116
0,220,-664,160,180,-390,118,225
1,387,279,390,344,772,346,296
1,373,-319,75,111,185,443,457
1,284,128,153,203,292,611,441
1,-19,-1091,-70,-202,-817,-259,60
1,-62,-874,-14,-162,-941,-414,-179
0,153,-608,44,40,-217,139,306
0,1477,2421,1521,1664,2762,1798,1039
1,-54,-1304,-34,-218,-950,-567,-193
1,98,-828,-3,-78,-384,-67,126
1,413,116,237,316,642,731,584
1,512,259,264,363,352,611,433
1,325,-422,262,247,-166,330,446
1,-4,-520,-330,-130,-86,57,176
0,173,191,98,144,69,216,135
1,44,-398,-92,-39,-6,103,170
1,1793,-435,2243,1762,-664,-166,322
1,289,-760,88,22,-79,276,383
0,190,-431,108,77,-104,101,120
1,289,-474,203,177,-238,358,384
1,43,354,-51,5,202,109,116
1,43,354,-51,5,202,109,116
0,1045,390,1286,1053,-153,336,524
0,1045,390,1286,1053,-153,336,524
1,253,-343,225,181,314,150,221
1,253,-343,225,181,314,150,221
0,253,-343,225,181,314,150,221
1,253,-343,225,181,314,150,221
1,253,-343,225,181,314,150,221
1,148,-1299,149,-75,-559,-348,18
0,312,-81,173,147,-51,300,333
0,259,-571,119,47,-156,120,305
0,121,536,66,187,255,413,153
1,312,-81,173,147,-51,300,333
1,-38,-995,-50,-169,-595,-454,-123
1,192,1253,236,395,874,594,135
1,206,-183,118,138,987,183,157
1,2937,1895,2887,3062,1834,2149,1819
0,210,-44,50,92,145,401,329
1,204,-363,118,110,-22,297,258
0,215,7,119,89,182,177,196
1,206,-934,113,138,-238,126,192
0,215,7,119,89,182,177,196
0,184,-250,95,150,-212,235,244
1,436,66,257,356,589,635,579
1,304,932,149,326,1288,725,414
1,305,1333,179,387,1393,816,408
1,313,910,162,334,1268,738,422
1,96,-180,176,76,-63,16,-56
1,266,-232,140,187,-62,137,159
1,521,-463,113,195,261,526,501
1,3077,1978,3077,3183,2032,2418,2088
0,-10,-1263,-44,-180,-685,-237,131
1,991,-98,1153,973,-20,-376,-164
1,509,-1318,247,227,-417,146,392
1,193,-770,56,-39,-587,179,377
1,-11,-412,13,-39,-870,-391,-243
1,-7,-1015,7,-143,-849,-325,-28
1,318,776,226,323,747,611,291
1,157,-517,80,57,-151,104,177
1,202,-289,103,95,140,281,290
1,140,274,206,159,283,176,95
1,235,530,233,314,387,24,-87
1,388,147,411,390,328,186,266
1,218,105,66,109,486,327,253
1,81,-431,-4,62,-649,-50,50
0,431,529,217,314,721,841,586
0,222,195,135,239,651,303,217
1,404,329,228,465,488,443,261
1,317,-1018,144,118,-627,276,341
1,103,-791,425,262,-723,-628,-412
1,268,128,124,166,274,291,230
1,398,-490,119,127,-265,361,297
1,302,8,112,152,550,433,336
1,302,8,112,152,550,433,336
1,481,1106,667,619,992,285,69
1,192,148,119,199,338,247,167
1,237,-101,87,192,368,425,293
0,314,-152,145,177,353,196,262
1,326,-313,130,193,147,326,363
1,311,1167,159,388,1132,892,457
1,311,1167,159,388,1132,892,457
1,311,1167,159,388,1132,892,457
1,139,710,70,202,552,215,32
1,1340,565,1485,1295,667,660,901
0,44,-326,9,11,-151,-31,57
1,32,-140,62,59,-168,-68,-59
1,248,-481,140,104,-161,19,147
1,157,449,76,222,235,247,96
0,203,-267,67,88,163,418,441
1,183,-901,115,46,-329,138,249
0,507,-103,482,343,385,189,283
1,193,-244,123,66,388,222,366
1,193,-244,123,66,388,222,366
0,8,-770,8,-147,-316,-376,-108
1,212,-295,89,101,114,256,248
1,177,1139,95,307,929,742,355
0,5,-799,-14,-118,-701,-422,-103
1,411,735,177,381,929,698,402
1,-128,-1372,-86,-256,-1412,-619,-194
1,-128,-1372,-86,-256,-1412,-619,-194
1,203,-591,93,119,-118,-170,-131
1,203,-591,93,119,-118,-170,-131
1,122,430,71,128,328,430,248
1,580,-306,268,330,156,562,520
1,129,-1216,70,-167,-326,-83,231
1,258,535,61,195,807,610,458
1,173,-1079,389,60,-781,-687,-289
1,258,535,61,195,807,610,458
0,241,-260,118,70,41,182,129
1,257,1371,143,370,1365,949,437
1,257,1371,143,370,1365,949,437
0,228,254,81,183,328,414,280
0,1036,1347,534,885,1733,1618,1236
1,146,-669,37,3,-375,-52,114
1,-29,-1474,0,-343,-831,-432,-86
1,374,-312,131,160,201,392,378
1,-14,-1344,-21,-279,-1027,-307,-1
0,71,-907,40,-152,686,-289,30
1,861,480,660,810,-1519,761,854
0,861,480,660,810,-1519,761,854
0,424,-281,380,230,226,284,378
1,30,-257,-21,-31,-187,89,138
0,504,938,317,529,691,697,334
0,82,212,72,35,51,190,146
1,578,677,324,393,1154,1043,755
1,505,239,227,383,950,710,520
0,87,-1127,-5,-157,-1093,-325,-23
1,113,229,102,144,426,90,28
1,343,-106,138,181,-5,340,301
1,336,584,257,347,995,596,402
1,434,946,246,363,980,845,542
1,101,545,50,148,449,207,147
1,101,545,50,148,449,207,147
0,165,-122,54,24,56,181,220
1,788,1451,893,806,995,771,545
1,788,1451,893,806,995,771,545
1,-12,-981,278,-127,-968,-605,-98
1,29,-1183,52,-163,-927,-422,-114
1,509,296,276,386,439,879,695
1,22,-247,70,8,-70,46,59
1,3263,1361,3100,3129,1483,2385,2728
0,373,-12,180,171,467,352,301
1,148,-1186,14,-130,-802,-383,-6
0,176,62,249,126,-106,71,76
0,352,-477,122,151,14,416,438
1,153,-901,92,11,-543,195,257
1,153,-901,92,11,-543,195,257
1,374,-10,155,206,228,572,463
1,243,-81,140,145,83,181,184
1,630,-1,236,404,549,1098,838
1,1924,1490,1873,1918,1564,1796,1525
0,71,-3,28,0,-9,107,67
1,6207,5542,5578,6181,5425,4851,3335
1,246,-53,151,146,258,369,331
1,246,-53,151,146,258,369,331
1,241,1351,123,351,1227,725,328
1,241,1351,123,351,1227,725,328
1,426,496,211,298,738,595,410
1,139,-1428,190,-78,-1204,-321,-45
1,139,-1428,190,-78,-1204,-321,-45
1,345,95,137,282,515,603,367
0,312,-563,159,112,-254,103,186
1,266,288,161,261,588,349,199
0,343,532,210,289,648,434,284
1,212,-31,129,124,331,218,195
1,130,637,99,175,236,187,97
0,610,444,480,554,607,545,398
1,445,60,141,281,704,629,559
0,71,-168,34,0,443,-42,46
0,336,290,201,325,578,473,419
0,360,773,200,355,626,578,409
1,377,484,139,258,765,685,556
0,189,-215,107,115,-7,171,161
1,155,-844,58,-18,-220,183,401
1,395,-196,175,201,220,532,404
1,266,-312,96,71,219,83,141
1,266,-312,96,71,219,83,141
1,162,-381,65,23,211,254,231
1,162,-381,65,23,211,254,231
1,1466,359,1817,1456,832,647,728
1,163,-145,91,67,51,112,58
0,370,419,158,240,863,522,334
1,789,1105,977,916,1024,857,550
1,192,768,159,227,404,415,228
0,390,5,190,241,408,163,194
0,218,721,106,254,683,538,277
1,385,525,321,370,696,495,447
1,385,525,321,370,696,495,447
1,-141,-726,26,-158,-874,-393,-223
1,158,-347,72,113,-133,-56,18
1,158,-347,72,113,-133,-56,18
0,19,48,0,43,-146,23,-46
1,-23,-532,46,-65,-326,-165,42
0,-151,-994,-122,-325,-736,-450,-126
1,334,-174,162,203,374,528,456
1,220,1307,103,297,1600,824,278
1,85,-799,-25,-83,-345,-4,115
1,309,-705,91,37,-301,25,198
1,309,-705,91,37,-301,25,198
1,368,650,166,353,896,698,437
0,73,-74,55,54,-129,123,83
0,523,1776,275,622,1526,1076,545
1,154,-658,29,8,-71,14,252
1,557,1565,618,677,715,1018,451
1,103,75,71,100,-80,43,43
1,304,1786,240,530,1569,1012,427
1,304,1786,240,530,1569,1012,427
0,76,-387,136,6,-150,86,148
1,106,-191,64,65,222,30,74
1,36,68,37,-13,132,67,74
1,198,-4,120,106,432,464,450
0,179,294,157,127,506,391,293
0,163,1060,104,249,824,451,89
1,-58,-881,22,-151,-627,-343,-126
1,213,230,108,156,233,354,263
1,243,220,120,162,221,360,323
1,243,220,120,162,221,360,323
1,306,631,170,342,570,403,132
1,1450,15,1889,1394,136,-323,-36
1,75,-685,19,31,-261,-19,66
1,75,-685,19,31,-261,-19,66
1,370,886,506,515,577,431,113
1,1450,15,1889,1394,136,-323,-36
1,126,-118,112,96,138,-127,-47
1,433,-274,998,509,-556,-181,-97
1,433,-274,998,509,-556,-181,-97
1,397,824,201,397,1257,688,433
1,809,1911,948,1018,1391,1084,596
1,23,-969,-111,-183,-612,-161,171
0,-7,-1264,-86,-266,-1249,-483,-73
1,-19,-117,-281,-121,357,197,264
1,1148,1455,951,1074,1147,1030,666
1,1148,1455,951,1074,1147,1030,666
0,168,-949,94,28,-309,-8,92
0,168,-949,94,28,-309,-8,92
1,322,63,183,269,455,536,426
1,-11,-967,-12,-113,-615,-460,-145
0,438,9,311,324,333,516,513
0,438,9,311,324,333,516,513
1,186,-245,175,90,342,140,134
1,1148,1455,951,1074,1147,1030,666
1,347,414,169,269,583,685,481
0,190,-212,93,33,86,208,164
1,1097,-633,1521,1015,-760,-427,-90
1,1097,-633,1521,1015,-760,-427,-90
1,349,-68,178,178,93,351,400
1,1097,-633,1521,1015,-760,-427,-90
1,-51,-540,174,-59,-205,-89,1
1,1097,-633,1521,1015,-760,-427,-90
1,219,-35,140,133,-49,369,269
0,114,-459,57,54,152,50,111
1,1097,-633,1521,1015,-760,-427,-90
1,841,309,631,746,593,922,1179
1,-51,-540,174,-59,-205,-89,1
1,31,-135,-103,-62,395,34,112
1,1254,-685,1445,1067,33,377,769
1,219,-35,140,133,-49,369,269
1,291,-32,156,180,-144,378,298
1,31,-135,-103,-62,395,34,112
1,261,338,65,163,304,477,315
1,977,-838,1245,838,-417,252,646
1,187,-3,46,70,577,220,254
1,404,-1266,522,243,-1154,-360,24
1,187,-3,46,70,577,220,254
1,199,38,86,189,517,279,171
1,355,338,332,297,183,484,270
1,157,-42,96,152,389,174,126
0,244,-1559,449,74,-1414,-598,110
0,244,-1559,449,74,-1414,-598,110
1,13,-315,-68,-55,-265,-115,9
1,13,-315,-68,-55,-265,-115,9
1,289,-490,165,165,189,182,83
1,1203,807,1565,1308,845,862,588
1,2332,1351,2695,2379,1388,1829,1631
1,-22,-253,-47,-66,-186,-93,6
1,161,-21,64,89,155,398,319
1,221,-475,263,194,-85,-76,-9
1,1077,1201,970,1018,1394,1121,853
1,1077,1201,970,1018,1394,1121,853
0,-51,-1314,-59,-288,-1135,-332,33
1,10,-1338,183,-104,-688,-393,-25
1,2585,1930,2448,2465,2263,2434,2957
1,1495,675,1634,1419,521,1026,954
1,3507,2877,3265,3371,2647,3595,3672
1,1422,1317,1294,1374,1616,1631,1510
1,1422,1317,1294,1374,1616,1631,1510
1,738,-1131,1081,619,-1167,-923,-330
1,260,439,260,306,357,238,121
1,1077,1201,970,1018,1394,1121,853
1,245,-267,152,192,156,260,275
1,525,-264,139,214,148,794,985
1,258,-269,129,135,-155,357,381
1,154,-17,71,13,141,137,124
1,398,9,246,353,547,544,310
1,118,-249,99,40,-8,180,241
1,352,1451,214,469,2772,790,316
0,526,-288,210,215,186,557,452
1,116,-801,25,-66,-259,-128,137
0,1379,-184,1471,1241,199,785,940
0,82,-422,10,35,-362,96,111
1,424,5,163,225,531,604,616
1,41,-906,95,-115,-571,-177,62
1,-31,-1335,133,-131,-1014,-525,-193
1,1111,-268,1159,1034,-358,199,512
1,36,-256,43,-26,-240,-82,-75
1,-31,-1335,133,-131,-1014,-525,-193
1,427,-57,234,364,786,442,362
1,5725,3984,5314,5672,4327,3887,3300
0,587,294,237,374,720,799,582
1,427,-57,234,364,786,442,362
1,329,-82,95,246,-38,384,155
1,582,192,179,383,620,568,537
1,329,-82,95,246,-38,384,155
1,15,-267,-36,-15,-59,-100,-49
1,107,-207,72,120,-89,96,77
1,809,74,791,657,55,798,890
1,1066,606,1103,1002,1021,907,729
0,231,-177,108,115,-102,324,269
1,2007,-74,2610,1820,-24,1052,1105
1,234,786,161,283,662,530,299
1,1011,922,1082,1009,974,1202,724
0,275,1063,148,350,802,589,313
1,435,1122,199,495,1308,1046,506
0,113,156,137,68,-146,182,159
1,270,779,175,333,1063,812,473
1,22,-1073,17,-139,-728,-540,-110
0,20,-1228,119,-112,-1144,-446,-105
1,208,869,141,266,916,547,241
1,308,261,269,238,25,392,297
1,308,261,269,238,25,392,297
1,1317,360,1479,1287,653,885,863
0,361,415,193,318,225,414,361
1,118,758,97,156,612,442,174
1,339,708,177,356,1341,880,522
1,205,-178,111,122,103,130,130
1,27,79,19,78,185,74,-53
1,228,-324,144,165,-172,23,179
0,253,271,204,293,244,115,27
0,157,47,107,106,230,217,195
1,13,-1129,103,-114,-1252,-503,-203
1,210,-1359,212,-44,-821,-256,72
1,64,-77,46,110,155,79,-33
0,386,108,150,212,419,660,380
1,142,283,101,116,440,265,166
1,320,275,150,229,1280,409,241
1,1078,1038,1022,1103,974,1218,830
1,177,581,89,176,629,467,209
1,146,-112,59,62,132,313,342
1,199,-142,198,227,96,60,15
1,118,239,50,133,345,136,-42
1,1633,2012,1616,1746,1858,1355,764
1,250,-249,129,196,82,212,187
1,2056,284,2084,1908,60,777,823
1,130,-457,178,99,-354,-123,-12
1,253,-92,148,226,432,173,239
1,148,-336,100,29,-339,126,221
1,-70,-1182,-261,-260,-777,-259,42
1,-70,-1182,-261,-260,-777,-259,42
1,202,-61,170,109,-44,279,250
0,285,395,199,266,424,279,182
1,168,919,70,195,1134,627,286
1,1824,1994,1392,1836,2068,1929,1664
1,334,892,183,388,1108,965,509
1,309,234,114,202,269,581,493
1,177,648,111,181,2676,610,320
1,1008,1597,976,1096,1488,1100,501
1,1455,1051,1478,1447,1156,1158,1173
1,88,90,40,60,108,110,52
1,88,90,40,60,108,110,52
1,894,462,334,782,828,1180,1098
1,272,-1112,34,-54,-354,141,292
1,548,409,601,595,760,352,222
1,146,207,80,76,614,266,183
1,196,-664,226,54,-432,-130,78
1,3329,1549,3406,3228,1444,1650,1713
1,1008,1604,945,1073,1723,1470,1054
1,490,224,184,308,363,675,489
1,220,167,122,222,636,400,246
1,377,-610,365,279,-540,-152,56
1,377,-610,365,279,-540,-152,56
1,1402,-516,1528,1309,-147,541,885
0,-28,-1479,-49,-242,-1213,-568,-143
1,377,-376,204,297,223,342,297
0,62,152,11,67,377,-16,-38
1,563,-1401,703,477,-1330,-494,-39
1,125,314,48,154,644,458,207
1,125,314,48,154,644,458,207
1,377,-376,204,297,223,342,297
1,384,-428,387,256,141,234,380
1,140,-285,66,75,-279,236,181
1,-28,-1479,-49,-242,-1213,-568,-143
1,258,-352,107,129,376,106,244
1,286,768,194,219,1055,515,302
1,286,768,194,219,1055,515,302
1,107,-851,178,2,-695,-316,-20
0,168,-204,84,86,366,138,131
0,155,-121,183,106,388,3,97
1,246,735,125,275,547,592,260
1,175,-1213,36,-37,-626,-149,94
1,392,501,222,281,741,873,659
1,518,123,247,311,638,673,594
0,19,-405,-192,-109,-72,18,126
1,672,347,194,422,1037,853,729
1,242,-1854,367,15,-1755,-718,-118
1,242,-1854,367,15,-1755,-718,-118
1,89,99,28,24,196,128,51
1,8,-284,28,-14,-156,-162,-90
1,351,-517,152,200,296,449,395
1,293,-539,572,256,-300,3,239
1,139,-568,-37,-19,-211,-75,139
1,334,484,228,314,760,592,396
1,507,381,164,339,392,662,463
1,101,-1603,242,-10,-1091,-491,-153
1,362,-731,305,132,-339,28,103
0,1533,258,1608,1437,534,985,1041
1,280,159,266,261,392,367,240
1,173,-34,91,101,440,207,225
0,465,-38,155,243,523,684,462
0,465,-38,155,243,523,684,462
0,171,36,126,168,45,295,163
1,225,377,197,228,687,386,291
1,459,-394,230,187,-3,144,353
1,459,-394,230,187,-3,144,353
0,232,-381,40,78,202,259,253
1,60,-2407,267,-95,-1868,-1103,-418
1,152,-1089,-45,-92,-606,-59,200
0,93,-8,44,26,393,212,170
0,-186,-1621,-175,-375,-1445,-646,-134
0,384,-90,300,310,6,332,377
1,492,351,512,527,398,279,252
1,184,-13,103,116,220,231,171
1,-167,-2882,78,-349,-2189,-1318,-546
1,247,316,83,167,659,625,433
1,60,-511,21,4,-91,-174,-36
1,225,516,88,222,495,531,300
0,989,1389,686,900,1736,1337,1089
0,989,1389,686,900,1736,1337,1089
1,194,-147,98,97,198,386,414
1,228,716,159,268,828,501,281
1,227,-46,115,148,374,172,194
1,269,-57,67,140,14,319,276
1,-78,-1183,-39,-311,-752,-385,-110
1,-78,-1183,-39,-311,-752,-385,-110
1,167,190,128,170,376,96,36
1,258,-474,135,173,153,79,129
1,192,-123,120,83,284,303,308
1,985,43,1019,871,298,649,706
1,189,-157,89,73,251,258,271
1,262,-225,123,201,-152,220,210
1,168,874,105,185,752,412,167
1,262,-225,123,201,-152,220,210
0,287,-757,147,62,-648,155,201
1,26,-1651,184,-274,-1395,-929,-130
1,123,78,32,93,390,-77,-17
0,582,190,197,349,432,835,636
0,221,383,133,188,371,616,493
1,7492,4172,7232,7361,3499,2761,1602
0,233,-430,113,151,13,102,120
1,287,-757,147,62,-648,155,201
1,234,-309,132,152,94,175,200
0,251,372,128,207,475,356,287
0,244,53,59,117,186,546,373
1,282,679,214,342,657,601,349
1,310,-294,142,149,-101,440,400
0,181,-260,87,95,-169,152,169
1,220,-124,121,130,-181,126,155
0,181,-260,87,95,-169,152,169
1,367,95,154,211,599,542,409
1,524,46,160,325,514,559,488
1,1355,1431,1291,1462,1725,1744,1449
0,528,219,141,284,887,619,511
1,755,76,298,418,486,780,675
1,424,-65,218,288,1914,334,315
1,94,-1,64,58,-102,186,175
1,166,-515,104,33,-296,101,174
1,166,-515,104,33,-296,101,174
1,166,-515,104,33,-296,101,174
1,1355,1431,1291,1462,1725,1744,1449
1,1355,1431,1291,1462,1725,1744,1449
0,344,1019,192,387,798,762,356
0,348,1072,162,405,1043,627,254
0,348,1072,162,405,1043,627,254
1,439,991,252,444,1466,841,494
1,4430,2622,4313,4267,2484,1743,1313
1,216,-341,109,17,29,201,211
1,554,69,166,341,580,690,516
0,29,-1374,-50,-192,-1153,-335,-41
1,1524,980,1683,1522,1202,1021,1020
1,1524,980,1683,1522,1202,1021,1020
1,193,-36,107,95,1460,265,197
1,-39,-1720,-33,-299,-973,-706,-228
1,200,213,106,124,389,294,196
1,397,180,174,258,400,353,251
1,147,-544,129,-63,-287,-1,204
1,1026,797,1291,1139,1175,745,454
0,20,-669,132,-60,-389,-158,15
1,484,-37,324,429,124,472,384
1,18,136,56,76,99,-94,-100
1,1524,980,1683,1522,1202,1021,1020
1,201,-253,119,96,109,221,227
1,425,32,212,267,-93,449,327
1,319,-725,48,13,-174,249,268
0,82,-5,-24,-24,217,313,264
0,97,-680,60,16,-421,49,201
1,-44,-1123,169,-161,-1065,-613,-288
1,156,-403,81,73,-248,38,-22
1,156,-403,81,73,-248,38,-22
1,156,-403,81,73,-248,38,-22
1,156,-403,81,73,-248,38,-22
1,156,-403,81,73,-248,38,-22
1,156,-403,81,73,-248,38,-22
1,156,-403,81,73,-248,38,-22
1,156,-403,81,73,-248,38,-22
1,156,-403,81,73,-248,38,-22
1,156,-403,81,73,-248,38,-22
1,156,-403,81,73,-248,38,-22
1,156,-403,81,73,-248,38,-22
1,156,-403,81,73,-248,38,-22
1,156,-403,81,73,-248,38,-22
1,156,-403,81,73,-248,38,-22
1,156,-403,81,73,-248,38,-22
1,156,-403,81,73,-248,38,-22
1,156,-403,81,73,-248,38,-22
1,156,-403,81,73,-248,38,-22
1,4421,3065,4444,4363,3065,2355,1889
1,309,493,161,224,577,582,424
1,1084,576,1338,1140,687,698,569
0,175,-1122,555,111,-1204,-536,-174
0,175,-1122,555,111,-1204,-536,-174
1,3275,2337,3066,3233,2155,2667,2430
0,178,-161,32,63,-221,250,218
1,300,-342,199,211,-285,264,206
0,307,-265,165,240,134,70,36
0,307,-265,165,240,134,70,36
1,138,-824,57,-120,-173,-84,178
0,-92,-560,-75,-169,-531,-319,-149
1,295,150,104,167,327,490,382
1,464,3,229,313,370,405,329
1,44,95,94,88,30,-13,-169
1,322,432,228,358,552,385,226
1,390,-102,136,228,314,194,117
0,322,432,228,358,552,385,226
0,-108,-1307,-28,-333,-700,-632,-255
1,1293,914,1430,1362,854,741,735
1,930,1456,881,989,1582,1404,1456
1,309,703,163,309,753,535,342
0,678,370,189,450,784,1148,772
1,343,324,134,235,425,628,423
1,250,-429,90,105,-234,258,320
